college_code,college_name,branch_code,branch_name,seat_type,category,closing_merit_no,closing_percentile
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313599510,Artificial Intelligence and Data Science,State Level,EWS,30306,83.4797216
03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313924510,Computer Engineering,State Level,GOPENS,5655,96.8434161
03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313924510,Computer Engineering,State Level,GSCS,10844,94.0838243
03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313924510,Computer Engineering,State Level,GSTS,40042,78.1062290
03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313924510,Computer Engineering,State Level,GVJS,11973,93.5601746
03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313924510,Computer Engineering,State Level,GNT1S,8810,95.1433309
03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313924510,Computer Engineering,State Level,GNT2S,9572,94.7959618
03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313924510,Computer Engineering,State Level,GNT3S,6127,96.6089325
03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313924510,Computer Engineering,State Level,GOBCS,7661,95.7915734
03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313924510,Computer Engineering,State Level,LOPENS,6301,96.4930621
03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313924510,Computer Engineering,State Level,LSCS,12463,93.2859511
03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313924510,Computer Engineering,State Level,LSTS,38063,79.2815054
03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313924510,Computer Engineering,State Level,LVJS,9276,94.9108451
03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313924510,Computer Engineering,State Level,LNT1S,12082,93.4748809
03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313924510,Computer Engineering,State Level,LNT2S,8094,95.5682731
03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313924510,Computer Engineering,State Level,LNT3S,10215,94.4462825
03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313924510,Computer Engineering,State Level,LOBCS,8820,95.1433309
03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313924510,Computer Engineering,State Level,PWDOPENS,32190,82.4407997
03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313924510,Computer Engineering,State Level,DEFOPENS,10392,94.3362575
03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313924510,Computer Engineering,State Level,TFWS,3298,98.0952380
03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313924510,Computer Engineering,State Level,DEFRSCS,57712,66.8137813
03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313924510,Computer Engineering,State Level,DEFROBCS,16125,91.2564151
03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313924510,Computer Engineering,State Level,EWS,7775,95.7384206
03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313924610,Information Technology,State Level,GOPENS,7184,96.0291229
03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313924610,Information Technology,State Level,GSCS,14317,92.2448203
03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313924610,Information Technology,State Level,GSTS,46243,74.2260244
03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313924610,Information Technology,State Level,GVJS,14131,92.3456435
03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313924610,Information Technology,State Level,GNT1S,13013,92.9779673
03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313924610,Information Technology,State Level,GNT2S,13107,92.9054213
03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313924610,Information Technology,State Level,GNT3S,7627,95.8019426
03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313924610,Information Technology,State Level,GOBCS,9689,94.7015776
03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313924610,Information Technology,State Level,LOPENS,8775,95.2051835
03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313924610,Information Technology,State Level,LSCS,16316,91.2295664
03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313924610,Information Technology,State Level,LSTS,68631,59.4192464
03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313924610,Information Technology,State Level,LVJS,25918,86.0140851
03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313924610,Information Technology,State Level,LNT1S,14352,92.2448203
03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313924610,Information Technology,State Level,LNT2S,14471,92.2302228
03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313924610,Information Technology,State Level,LOBCS,9644,94.7163569
03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313924610,Information Technology,State Level,PWDOPENS,41020,77.6049916
03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313924610,Information Technology,State Level,DEFOPENS,16626,91.0466821
03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313924610,Information Technology,State Level,TFWS,5510,96.9200835
03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313924610,Information Technology,State Level,DEFRSCS,75691,53.8866742
03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313924610,Information Technology,State Level,DEFROBCS,19015,89.8095193
03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313924610,Information Technology,State Level,EWS,10078,94.5114997
03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313937210,Electronics and Telecommunication Engg,State Level,GOPENS,20464,88.9823699
03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313937210,Electronics and Telecommunication Engg,State Level,GSCS,31550,82.9381616
03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313937210,Electronics and Telecommunication Engg,State Level,GSTS,103071,27.3337429
03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313937210,Electronics and Telecommunication Engg,State Level,GVJS,45056,74.9700023
03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313937210,Electronics and Telecommunication Engg,State Level,GNT1S,31394,83.1461738
03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313937210,Electronics and Telecommunication Engg,State Level,GNT2S,24188,87.0240046
03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313937210,Electronics and Telecommunication Engg,State Level,GNT3S,25908,86.0140851
03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313937210,Electronics and Telecommunication Engg,State Level,GOBCS,25744,86.1713847
03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313937210,Electronics and Telecommunication Engg,State Level,LOPENS,24609,86.8356112
03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313937210,Electronics and Telecommunication Engg,State Level,LSCS,33875,81.6296507
03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313937210,Electronics and Telecommunication Engg,State Level,LSTS,122245,0.8745505
03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313937210,Electronics and Telecommunication Engg,State Level,LVJS,86387,44.6471616
03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313937210,Electronics and Telecommunication Engg,State Level,LNT1S,43181,76.2706983
03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313937210,Electronics and Telecommunication Engg,State Level,LNT2S,29980,83.8902317
03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313937210,Electronics and Telecommunication Engg,State Level,LNT3S,32054,82.5977600
03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313937210,Electronics and Telecommunication Engg,State Level,LOBCS,37632,79.5309168
03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313937210,Electronics and Telecommunication Engg,State Level,DEFOPENS,55034,68.7024004
03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313937210,Electronics and Telecommunication Engg,State Level,TFWS,16545,91.0917582
03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313937210,Electronics and Telecommunication Engg,State Level,DEFRVJS,117478,8.7583305
03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313937210,Electronics and Telecommunication Engg,State Level,EWS,28524,84.6390824
03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313946110,Bio Medical Engineering,State Level,GOPENS,45680,74.5211181
03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313946110,Bio Medical Engineering,State Level,GSCS,67866,59.6829046
03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313946110,Bio Medical Engineering,State Level,GSTS,96419,35.1475881
03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313946110,Bio Medical Engineering,State Level,GVJS,68656,59.4192464
03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313946110,Bio Medical Engineering,State Level,GNT1S,100836,29.3528763
03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313946110,Bio Medical Engineering,State Level,GNT2S,69757,57.9292585
03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313946110,Bio Medical Engineering,State Level,GNT3S,59935,65.2657662
03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313946110,Bio Medical Engineering,State Level,GOBCS,64720,61.9054461
03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313946110,Bio Medical Engineering,State Level,LOPENS,30230,83.4797216
03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313946110,Bio Medical Engineering,State Level,LSCS,54257,69.3404295
03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313946110,Bio Medical Engineering,State Level,LSTS,91320,39.4227966
03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313946110,Bio Medical Engineering,State Level,LOBCS,39868,78.1473584
03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313946110,Bio Medical Engineering,State Level,DEFOPENS,52964,70.0988506
03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313946110,Bio Medical Engineering,State Level,TFWS,36089,80.4540499
03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313946110,Bio Medical Engineering,State Level,EWS,75527,53.9262430
03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313990010,Electronics and Computer Science,State Level,GOPENS,20777,88.7955580
03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313990010,Electronics and Computer Science,State Level,GSCS,32918,82.1909278
03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313990010,Electronics and Computer Science,State Level,GSTS,60471,64.8863260
03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313990010,Electronics and Computer Science,State Level,GVJS,36799,79.8656107
03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313990010,Electronics and Computer Science,State Level,GNT1S,50931,71.2367422
03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313990010,Electronics and Computer Science,State Level,GNT2S,55704,68.2985361
03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313990010,Electronics and Computer Science,State Level,GNT3S,36604,80.1068911
03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313990010,Electronics and Computer Science,State Level,GOBCS,28390,84.6811929
03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313990010,Electronics and Computer Science,State Level,LOPENS,20236,89.0824170
03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313990010,Electronics and Computer Science,State Level,LSCS,40708,77.8495773
03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313990010,Electronics and Computer Science,State Level,LVJS,,
03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313990010,Electronics and Computer Science,State Level,LNT1S,30080,83.6868736
